date,min,max,median,q1,q3,stdev,count
2021-08-02T00:00:00.000Z,0.37,7.53,1.29,0.7,1.93,1.185,242
2021-08-03T00:00:00.000Z,0.4,2,0.7,0.6,0.9,0.288,255
2021-08-04T00:00:00.000Z,0.47,2.47,1.1,0.82,1.43,0.413,216
2021-08-05T00:00:00.000Z,0.5,4.2,1.4,1.03,1.7,0.549,254
2021-08-06T00:00:00.000Z,0.6,3.6,1.37,1.07,1.67,0.44,319
2021-08-07T00:00:00.000Z,0.7,6.83,2.02,1.73,2.52,1.025,319
2021-08-08T00:00:00.000Z,1.27,10.17,2.5,1.83,4.22,1.89,285
2021-08-09T00:00:00.000Z,0.83,8.07,2.22,1.77,5.13,1.923,230
2021-08-10T00:00:00.000Z,1.7,6.5,3.99,2.8,4.87,1.186,298
2021-08-11T00:00:00.000Z,2.17,6.4,3.77,3.05,4.4,0.9,228
2021-08-12T00:00:00.000Z,2.02,6.23,3.2,2.8,3.9,0.938,288
2021-08-13T00:00:00.000Z,2.37,9.63,5,4.13,6.33,1.576,534
2021-08-14T00:00:00.000Z,1.03,10.07,2.5,2,3.22,1.353,445
2021-08-15T00:00:00.000Z,0.4,3.9,1.4,1,2.29,0.783,465
2021-08-16T00:00:00.000Z,1.33,9.1,2.7,2.29,3.6,1.487,512
2021-08-17T00:00:00.000Z,1.3,13.07,3.4,2.57,5.4,2.231,542
2021-08-18T00:00:00.000Z,0.6,16.93,1.9,1.5,2.7,4.2,455
2021-08-19T00:00:00.000Z,0.4,10.07,0.8,0.69,1,0.66,548
2021-08-20T00:00:00.000Z,0.5,3.5,1.1,0.8,1.7,0.556,506
2021-08-21T00:00:00.000Z,0.4,2.2,0.87,0.7,1.1,0.32,545
2021-08-22T00:00:00.000Z,0.6,2.6,1.2,1,1.37,0.265,509
2021-08-23T00:00:00.000Z,0.56,3.8,1.6,1.29,2.2,0.61,548
2021-08-24T00:00:00.000Z,1,3.53,1.9,1.6,2.29,0.5,491
2021-08-25T00:00:00.000Z,0.3,4.83,0.9,0.6,2.77,1.306,526
2021-08-26T00:00:00.000Z,0.6,6.7,4.07,1.6,5,1.704,376
2021-08-27T00:00:00.000Z,2.06,8.6,4.2,3.4,5.8,1.517,413
2021-08-28T00:00:00.000Z,3.37,11.33,6.22,4.87,7.17,1.523,366
2021-08-29T00:00:00.000Z,2.9,8.4,6.13,5.53,6.7,0.902,397
2021-08-30T00:00:00.000Z,3.6,8.9,5.2,4.7,5.9,0.955,521
2021-08-31T00:00:00.000Z,1.1,10.7,2.52,2.17,4,2.462,531
2021-09-01T00:00:00.000Z,0.83,6.2,3.53,2.6,4.33,1.195,522
2021-09-02T00:00:00.000Z,0.7,10.37,2.7,1.45,5.7,2.63,520
2021-09-03T00:00:00.000Z,0.4,6.53,1.33,0.92,2.35,1.02,549
2021-09-04T00:00:00.000Z,0.4,2.2,1,0.8,1.37,0.382,547
2021-09-05T00:00:00.000Z,0.4,3.7,1.47,1.1,1.9,0.556,463
2021-09-06T00:00:00.000Z,1.03,5.3,2.1,1.8,2.4,0.518,479
2021-09-07T00:00:00.000Z,1.77,8.17,3.9,3.3,4.87,1.134,443
2021-09-08T00:00:00.000Z,1.6,8.52,3.27,2.43,6.3,1.957,578
2021-09-09T00:00:00.000Z,2.93,15.03,7.63,5.97,9.9,2.77,495
2021-09-10T00:00:00.000Z,3.13,18.53,8.52,6.59,11.87,3.71,565
2021-09-11T00:00:00.000Z,6.3,34.77,10.4,8.8,17.8,6.019,567
2021-09-12T00:00:00.000Z,0.6,36.03,6.2,3.07,11,9.409,575
2021-09-13T00:00:00.000Z,0.4,2.47,1,0.73,1.3,0.359,570
2021-09-14T00:00:00.000Z,0.6,4.33,1.33,1.1,1.63,0.573,563
2021-09-15T00:00:00.000Z,0.47,8.3,1.43,1,1.97,1.162,449
2021-09-16T00:00:00.000Z,0.8,4.37,1.83,1.43,2.27,0.601,524
2021-09-17T00:00:00.000Z,0.8,5.8,3.1,2.29,3.6,0.993,524
2021-09-18T00:00:00.000Z,0.63,4.09,1.8,1.3,2.47,0.726,567
2021-09-19T00:00:00.000Z,1.3,5.4,2.7,2.2,3.3,0.794,576
2021-09-20T00:00:00.000Z,1.4,6.53,3.3,2.8,4.09,1.002,574
2021-09-21T00:00:00.000Z,1.43,7.7,3.6,2.7,4.76,1.452,570
2021-09-22T00:00:00.000Z,0.7,6.8,3.4,2.4,4.59,1.367,570
2021-09-23T00:00:00.000Z,0.4,9.5,1.69,0.8,4.03,1.738,576
2021-09-24T00:00:00.000Z,0.33,4.63,0.8,0.6,1.3,0.809,570
2021-09-25T00:00:00.000Z,0.3,6.27,1.4,0.9,3.69,1.605,572
2021-09-26T00:00:00.000Z,0.4,3.33,1.23,0.9,1.7,0.567,552
2021-09-27T00:00:00.000Z,0.6,6.67,1.6,1.12,2.4,1.338,475
2021-09-28T00:00:00.000Z,1.37,8.97,2.76,2.17,4.29,1.732,568
2021-09-29T00:00:00.000Z,3.83,9.02,5.6,5.07,6.22,0.958,560
2021-09-30T00:00:00.000Z,1.12,13.27,6.9,4.7,8.1,2.623,559
2021-10-01T00:00:00.000Z,0.8,4.3,2.45,2.02,2.9,0.598,540
2021-10-02T00:00:00.000Z,1.5,19.97,5.77,4.09,12.92,5.103,549
2021-10-03T00:00:00.000Z,8,28.5,15.32,13.2,19.82,4.628,558
2021-10-04T00:00:00.000Z,12.13,23.4,19.2,16.12,20.6,2.836,564
2021-10-05T00:00:00.000Z,0.97,19.5,6.4,3.2,10.1,4.609,579
2021-10-06T00:00:00.000Z,0.7,23.23,3.73,2.34,8.61,4.666,573
2021-10-07T00:00:00.000Z,1.73,10.5,5.5,4.3,7,1.936,566
2021-10-08T00:00:00.000Z,1.2,19.2,4,3.03,8.3,2.944,571
2021-10-09T00:00:00.000Z,2.67,10.7,6.07,5,7.2,1.525,561
2021-10-10T00:00:00.000Z,3,17.97,5.93,5,10.27,3.82,571
2021-10-11T00:00:00.000Z,1.1,12.97,3.5,2.33,9.1,3.503,573
2021-10-12T00:00:00.000Z,0.43,2,0.87,0.7,1,0.237,576
2021-10-13T00:00:00.000Z,0.4,6.07,1.1,0.9,1.53,0.965,561
2021-10-14T00:00:00.000Z,0.5,4.53,1.5,1.1,2.29,0.735,563
2021-10-15T00:00:00.000Z,0.4,3.73,1.2,0.9,1.7,0.555,558
2021-10-16T00:00:00.000Z,0.4,2.02,1.03,0.87,1.2,0.273,573
2021-10-17T00:00:00.000Z,0.4,2.93,0.8,0.7,0.97,0.246,570
2021-10-18T00:00:00.000Z,0.4,6.4,1.09,0.8,1.87,0.797,548
2021-10-19T00:00:00.000Z,0.8,23.8,2.1,1.6,3,5.176,585
2021-10-20T00:00:00.000Z,0.7,6.5,2.06,1.5,2.6,1.014,557
2021-10-21T00:00:00.000Z,0.3,5.4,2.1,1.03,2.7,1.049,567
2021-10-22T00:00:00.000Z,0.4,2.33,0.73,0.6,0.9,0.254,570
2021-10-23T00:00:00.000Z,0.5,6.83,1.2,1,2.1,0.929,555
2021-10-24T00:00:00.000Z,0.67,4.3,2,1.43,2.6,0.741,572
2021-10-25T00:00:00.000Z,1.33,8.27,3.7,2.83,5.72,1.659,569
2021-10-26T00:00:00.000Z,0.9,14.83,4.87,2.8,9.35,3.972,565
2021-10-27T00:00:00.000Z,0.5,6.9,2.7,1.72,3.49,1.093,552
2021-10-28T00:00:00.000Z,0.9,8.3,3,1.73,4.03,1.677,546
2021-10-29T00:00:00.000Z,7.9,38.47,17.43,13.43,23.8,6.905,563
2021-10-30T00:00:00.000Z,15.63,58.7,29.9,26.29,34.54,5.521,573
2021-10-31T00:00:00.000Z,8.23,53.6,20.77,12.6,32.67,11.135,557
2021-11-01T00:00:00.000Z,10.57,36.57,20.27,16.05,27.07,6.129,541
2021-11-02T00:00:00.000Z,21.13,47.6,30.03,26.7,33.27,5.415,499
2021-11-03T00:00:00.000Z,1.7,36.97,26.07,17.03,29.63,9.506,530
2021-11-04T00:00:00.000Z,1.1,7.9,3.8,2.29,5,1.584,562
2021-11-05T00:00:00.000Z,0.5,3.4,1.4,1.12,1.73,0.533,560
2021-11-06T00:00:00.000Z,0.43,4.09,1.1,0.9,1.6,0.661,557
2021-11-07T00:00:00.000Z,0.4,3.47,0.93,0.77,1.2,0.347,557
2021-11-08T00:00:00.000Z,0.7,13.47,2.02,1.5,3,2.09,470
2021-11-09T00:00:00.000Z,0.63,24.63,1.9,1.4,2.6,3.014,544
2021-11-10T00:00:00.000Z,0.5,7.7,1.47,1,2.1,0.722,547
2021-11-11T00:00:00.000Z,0.5,4.47,2.2,1.69,2.62,0.73,517
2021-11-12T00:00:00.000Z,0.33,6.7,0.8,0.63,1.57,0.999,499
2021-11-13T00:00:00.000Z,1,8.52,2.27,1.8,3.1,0.995,548
2021-11-14T00:00:00.000Z,0.73,19.43,2.5,1.53,3.5,2.444,547
2021-11-15T00:00:00.000Z,0.83,4.33,1.7,1.43,2.23,0.576,546
2021-11-16T00:00:00.000Z,1.73,11,5.65,4,6.83,1.801,542
2021-11-17T00:00:00.000Z,1.5,7,3.5,2.8,4.63,1.121,404
2021-11-18T00:00:00.000Z,0.6,4.7,1.3,1.07,1.67,0.558,491
2021-11-19T00:00:00.000Z,0.3,6.9,1.7,1.23,2.43,1.177,469
2021-11-20T00:00:00.000Z,0.3,3.93,0.8,0.5,1.3,0.585,512
2021-11-21T00:00:00.000Z,0.4,2.6,0.83,0.7,1.03,0.301,555
2021-11-22T00:00:00.000Z,0.5,6.8,1.2,0.9,1.5,0.508,560
2021-11-23T00:00:00.000Z,0.4,5.37,1.33,1,1.73,0.545,551
2021-11-24T00:00:00.000Z,0.5,8.6,1.2,0.9,2.2,0.896,558
2021-11-25T00:00:00.000Z,0.4,3.03,1.12,0.9,1.4,0.351,555
2021-11-26T00:00:00.000Z,0.8,4.13,1.7,1.37,2.23,0.613,567
2021-11-27T00:00:00.000Z,0.6,4.3,1.6,1.2,2.2,0.736,549
2021-11-28T00:00:00.000Z,0.63,4.59,1.6,1.2,2.29,0.726,559
2021-11-29T00:00:00.000Z,1,3.93,1.8,1.6,2.13,0.432,548
2021-11-30T00:00:00.000Z,0.83,4,1.83,1.53,2.17,0.506,541
2021-12-01T00:00:00.000Z,1.07,5.7,2.49,1.97,3.03,0.851,530
2021-12-02T00:00:00.000Z,0.67,5.87,1.92,1.3,3.12,1.127,536
2021-12-03T00:00:00.000Z,1.8,5.27,3,2.65,3.73,0.721,241
2021-12-04T00:00:00.000Z,1.17,6.57,3.1,2.6,3.77,0.979,526
2021-12-05T00:00:00.000Z,0.77,2.77,1.58,1.4,1.8,0.319,526
2021-12-06T00:00:00.000Z,0.9,5.85,2.08,1.63,3.47,1.214,533
2021-12-07T00:00:00.000Z,2.42,11.13,4.09,3.58,5.37,1.513,531
2021-12-08T00:00:00.000Z,1.1,7.5,2.83,2.37,4.12,1.431,524
2021-12-09T00:00:00.000Z,1.4,7.9,2.57,2.17,3,0.8,538
2021-12-10T00:00:00.000Z,1.9,13.8,4.9,3.57,7.52,3.123,516
2021-12-11T00:00:00.000Z,0.7,23,3.51,2,12.67,6.634,544
2021-12-12T00:00:00.000Z,7.63,25.03,15.42,14.1,17.2,2.793,468
2021-12-13T00:00:00.000Z,1.3,10.93,5.87,4.76,6.7,1.652,442
2021-12-14T00:00:00.000Z,1.17,9.63,2.65,2.2,3.43,1.916,490
2021-12-15T00:00:00.000Z,0.56,4.33,2.2,1.57,2.7,0.724,523
2021-12-16T00:00:00.000Z,0.47,6.9,1.1,0.9,1.33,0.466,504
2021-12-17T00:00:00.000Z,0.5,4.63,1.7,1.27,2.13,0.641,530
2021-12-18T00:00:00.000Z,0.4,2.8,0.93,0.77,1.3,0.392,533
2021-12-19T00:00:00.000Z,0.37,1.9,0.8,0.6,0.9,0.249,534
2021-12-20T00:00:00.000Z,0.5,4.4,1.3,1.03,1.73,0.512,519
2021-12-21T00:00:00.000Z,0.67,6.3,1.97,1.4,3.3,1.121,545
2021-12-22T00:00:00.000Z,1,10.5,3.7,3,4.38,1.333,533
2021-12-23T00:00:00.000Z,0.83,4.43,1.97,1.53,2.57,0.67,518
2021-12-24T00:00:00.000Z,0.4,3.05,0.85,0.7,1.02,0.275,536
2021-12-25T00:00:00.000Z,0.38,2.58,1.1,0.85,1.43,0.376,525
2021-12-26T00:00:00.000Z,0.6,7.93,1.4,1.07,2.29,1.248,550
2021-12-27T00:00:00.000Z,1.43,10.19,3.27,2.4,5.09,1.876,565
2021-12-28T00:00:00.000Z,2.02,16.93,4.5,3.6,7.3,3.633,547
2021-12-29T00:00:00.000Z,14.6,33.53,26.22,20.9,28.9,4.484,566
2021-12-30T00:00:00.000Z,2.4,25.07,10,4.87,15.73,6.103,551
2021-12-31T00:00:00.000Z,0.6,117.6,2.5,1.8,3.43,6.817,558
2022-01-01T00:00:00.000Z,0.4,10.63,1.77,1.12,2.8,1.994,559
2022-01-02T00:00:00.000Z,0.3,17.89,3.1,1.23,5.53,2.395,551
2022-01-03T00:00:00.000Z,1.1,5.37,2.57,2.1,3.3,0.782,549
2022-01-04T00:00:00.000Z,0.77,5.8,2.02,1.63,2.47,0.659,567
2022-01-05T00:00:00.000Z,0.5,3.93,1.7,1.3,2.02,0.512,556
2022-01-06T00:00:00.000Z,0.4,3.13,1.07,0.8,1.33,0.393,569
2022-01-07T00:00:00.000Z,0.5,3.93,1.37,1.1,1.77,0.516,568
2022-01-08T00:00:00.000Z,0.4,12.33,5.05,1.39,9.3,3.923,528
2022-01-09T00:00:00.000Z,2.2,15.9,5.09,4.15,7.13,1.925,528
2022-01-10T00:00:00.000Z,3.2,9.1,5.33,4.67,6.27,1.064,529
2022-01-11T00:00:00.000Z,2.4,9.67,4.9,3.87,6.2,1.624,554
2022-01-12T00:00:00.000Z,1.67,18.23,4.38,2.99,12.22,4.925,568
2022-01-13T00:00:00.000Z,0.6,3.77,1.7,1.33,2.06,0.554,562
2022-01-14T00:00:00.000Z,0.4,2.02,0.8,0.6,1.07,0.323,541
2022-01-15T00:00:00.000Z,0.4,5.09,1.27,0.9,2.1,0.802,552
2022-01-16T00:00:00.000Z,0.5,4.7,1.5,1,2.4,0.931,552
2022-01-17T00:00:00.000Z,0.4,3.3,1,0.83,1.2,0.316,563
2022-01-18T00:00:00.000Z,0.6,5.37,1.5,1.2,1.9,0.574,555
2022-01-19T00:00:00.000Z,0.4,5.09,2.57,2.1,3.13,0.942,544
2022-01-20T00:00:00.000Z,0.3,3.57,0.92,0.77,1.1,0.309,566
2022-01-21T00:00:00.000Z,0.47,3.6,1.2,1,1.47,0.372,525
2022-01-22T00:00:00.000Z,0.8,6,1.87,1.5,2.87,0.927,556
2022-01-23T00:00:00.000Z,1.2,11.83,3.5,2.5,4.57,2.073,543
2022-01-24T00:00:00.000Z,0.6,7.6,2.37,1.7,3.4,1.311,546
2022-01-25T00:00:00.000Z,0.7,6.83,2.7,1.7,3.6,1.188,551
2022-01-26T00:00:00.000Z,0.9,7,2.49,1.5,4.12,1.405,520
2022-01-27T00:00:00.000Z,0.5,7.77,2.2,1.6,3.17,1.311,564
2022-01-28T00:00:00.000Z,0.4,3.43,1.2,0.9,1.5,0.477,564
2022-01-29T00:00:00.000Z,0.3,4,1.2,1,1.5,0.473,567
2022-01-30T00:00:00.000Z,0.3,2.93,0.6,0.5,0.9,0.345,559
2022-01-31T00:00:00.000Z,0.53,4.09,1.17,1,1.37,0.353,566
2022-02-01T00:00:00.000Z,0.7,7.67,1.7,1.3,2.1,0.66,528
2022-02-02T00:00:00.000Z,0.8,5.57,2.87,2.2,3.7,0.984,536
2022-02-03T00:00:00.000Z,0.7,6.07,3.1,2.57,3.77,0.888,518
2022-02-04T00:00:00.000Z,0.4,6.4,2.27,1.4,3.8,1.464,539
2022-02-05T00:00:00.000Z,0.8,4.97,1.9,1.5,2.6,0.786,558
2022-02-06T00:00:00.000Z,0.4,3.8,1.87,1.5,2.2,0.608,560
2022-02-07T00:00:00.000Z,0.5,2.8,1,0.8,1.3,0.382,558
2022-02-08T00:00:00.000Z,0.5,5.97,1.2,0.9,1.6,0.542,556
2022-02-09T00:00:00.000Z,0.77,5.37,1.9,1.4,2.63,0.877,539
2022-02-10T00:00:00.000Z,0.83,4.63,1.87,1.47,2.27,0.591,536
2022-02-11T00:00:00.000Z,0.56,4.53,1.2,0.97,1.6,0.545,528
2022-02-12T00:00:00.000Z,0.6,5.07,2.17,1.5,2.6,0.768,560
2022-02-13T00:00:00.000Z,1.5,9.77,2.77,2.29,3.33,0.902,567
2022-02-14T00:00:00.000Z,2.1,14.8,7.13,5.8,9.3,2.531,567
2022-02-15T00:00:00.000Z,0.8,12.2,4.97,2.93,6.19,2.127,581
2022-02-16T00:00:00.000Z,0.6,10.1,2.73,2,4.93,2.036,567
2022-02-17T00:00:00.000Z,0.4,10.27,0.9,0.8,1.2,0.646,570
2022-02-18T00:00:00.000Z,0.37,4.5,1.3,0.9,2.29,0.936,565
2022-02-19T00:00:00.000Z,0.4,3.53,1.4,1.1,1.8,0.523,573
2022-02-20T00:00:00.000Z,0.7,4.09,1.83,1.47,2.29,0.581,565
2022-02-21T00:00:00.000Z,0.33,3.73,1,0.8,1.43,0.596,568
2022-02-22T00:00:00.000Z,0.5,4.7,2.02,1.67,2.57,0.805,580
2022-02-23T00:00:00.000Z,0.83,5.2,2.22,1.83,2.7,0.673,550
2022-02-24T00:00:00.000Z,0.83,5.33,1.9,1.6,2.29,0.577,530
2022-02-25T00:00:00.000Z,0.5,6.47,1.8,1.37,2.4,0.917,558
2022-02-26T00:00:00.000Z,0.6,4.33,1.4,1.17,1.87,0.615,576
2022-02-27T00:00:00.000Z,0.7,5.73,1.57,1.29,1.9,0.499,569
2022-02-28T00:00:00.000Z,0.6,3.67,1.5,1.2,1.93,0.565,569
2022-03-01T00:00:00.000Z,1.03,13.73,3.8,2.4,5.23,2.924,580
2022-03-02T00:00:00.000Z,0.9,10,3.67,2.29,8.19,3.036,560
2022-03-03T00:00:00.000Z,0.53,3.43,1.1,0.9,1.33,0.341,566
2022-03-04T00:00:00.000Z,0.53,9.33,1.7,1.12,2.7,1.341,563
2022-03-05T00:00:00.000Z,0.6,4.7,1.4,1.1,1.97,0.809,566
2022-03-06T00:00:00.000Z,0.43,4.5,1.1,0.87,1.53,0.895,562
2022-03-07T00:00:00.000Z,0.5,3.97,1.23,1,1.5,0.42,574
2022-03-08T00:00:00.000Z,0.73,5.53,1.8,1.4,2.37,0.687,554
2022-03-09T00:00:00.000Z,1.2,7.6,3.3,2.7,3.87,0.948,563
2022-03-10T00:00:00.000Z,0.6,5.33,2.4,1.5,3.5,1.134,569
2022-03-11T00:00:00.000Z,1.97,8.9,4.83,3.5,6.37,1.636,563
2022-03-12T00:00:00.000Z,1.4,16.43,4.59,2.93,6.4,2.108,558
2022-03-13T00:00:00.000Z,0.6,15.4,8.69,2.73,10.6,4.207,547
2022-03-14T00:00:00.000Z,5.9,26,14.99,11.3,18.8,4.647,570
2022-03-15T00:00:00.000Z,11.27,35.9,22.52,17.17,25.57,5.372,570
2022-03-16T00:00:00.000Z,13.8,31,20,16.7,22.9,3.552,562
2022-03-17T00:00:00.000Z,5.09,22.3,10.77,7.83,15,3.922,559
2022-03-18T00:00:00.000Z,0.9,24.63,2.49,1.67,12.29,7.425,548
2022-03-19T00:00:00.000Z,0.5,6.93,1.67,1.3,2.2,0.781,567
2022-03-20T00:00:00.000Z,0.97,6.67,2.1,1.6,2.73,1.002,556
2022-03-21T00:00:00.000Z,6.5,20,12.23,9.55,14.34,3.323,541
2022-03-22T00:00:00.000Z,10.33,24.87,14.07,12.87,17.3,3.449,579
2022-03-23T00:00:00.000Z,3.13,20.47,5.13,4.3,8.86,4.613,555
2022-03-24T00:00:00.000Z,3.63,7.8,4.93,4.5,5.4,0.708,551
2022-03-25T00:00:00.000Z,0.53,11.37,6.27,2.17,8.3,3.054,566
2022-03-26T00:00:00.000Z,0.6,5,1.23,1,1.6,0.573,572
2022-03-27T00:00:00.000Z,0.37,3.6,1.3,1,1.7,0.497,561
2022-03-28T00:00:00.000Z,0.5,5.73,1.2,0.9,2.29,1.197,570
2022-03-29T00:00:00.000Z,0.53,2.57,1.12,0.9,1.37,0.34,562
2022-03-30T00:00:00.000Z,0.5,4.47,1.12,0.9,1.7,0.678,571
2022-03-31T00:00:00.000Z,0.6,10.33,1.97,1.53,2.5,0.846,577
2022-04-01T00:00:00.000Z,0.6,5.4,1.97,1.4,2.5,0.779,548
2022-04-02T00:00:00.000Z,0.53,4,1.6,1.09,2.35,0.742,509
2022-04-03T00:00:00.000Z,0.4,3.33,0.8,0.63,1,0.363,564
2022-04-04T00:00:00.000Z,0.3,3.7,1,0.6,1.8,0.699,568
2022-04-05T00:00:00.000Z,0.3,1.7,0.7,0.6,0.8,0.194,563
2022-04-06T00:00:00.000Z,0.4,3.97,0.93,0.7,1.35,0.483,572
2022-04-07T00:00:00.000Z,0.5,9.93,1.2,0.9,1.7,1.305,562
2022-04-08T00:00:00.000Z,0.4,6.13,1,0.8,1.33,1.116,574
2022-04-09T00:00:00.000Z,0.5,3.23,1.03,0.9,1.2,0.318,554
2022-04-10T00:00:00.000Z,0.37,2.06,0.7,0.6,0.9,0.212,576
2022-04-11T00:00:00.000Z,0.4,7.5,1.12,0.87,1.87,1.077,574
2022-04-12T00:00:00.000Z,0.5,7.9,1.5,1.2,1.97,0.767,570
2022-04-13T00:00:00.000Z,0.9,8.3,2.2,1.7,2.7,0.941,568
2022-04-14T00:00:00.000Z,1.07,9.69,4.97,3.23,6.7,1.985,563
2022-04-15T00:00:00.000Z,0.37,3.93,0.83,0.67,1.3,0.662,571
2022-04-16T00:00:00.000Z,0.3,3.47,0.93,0.73,1.2,0.399,579
2022-04-17T00:00:00.000Z,0.5,9.02,1.32,1,1.6,0.796,570
2022-04-18T00:00:00.000Z,0.6,5.7,1.63,1.3,2.23,0.727,574
2022-04-19T00:00:00.000Z,0.83,10.19,1.63,1.32,2.06,0.783,564
2022-04-20T00:00:00.000Z,0.8,6.8,2.23,1.8,2.7,0.7,570
2022-04-21T00:00:00.000Z,0.87,4.03,1.57,1.33,1.87,0.439,569
2022-04-22T00:00:00.000Z,0.56,7.1,1.5,1.2,1.8,0.537,573
2022-04-23T00:00:00.000Z,0.6,3.23,1.3,1.03,1.57,0.405,571
2022-04-24T00:00:00.000Z,0.56,4.2,1.73,1.2,2.47,0.809,573
2022-04-25T00:00:00.000Z,0.77,5.73,2,1.6,2.6,0.826,541
2022-04-26T00:00:00.000Z,0.4,3.1,0.83,0.7,1.07,0.382,547
2022-04-27T00:00:00.000Z,0.5,8.3,1.12,0.93,1.4,0.48,556
2022-04-28T00:00:00.000Z,0.4,26.63,1.33,0.93,1.9,1.608,556
2022-04-29T00:00:00.000Z,0.4,3.8,1.1,0.8,1.4,0.516,572
2022-04-30T00:00:00.000Z,0.5,7.17,1.37,1.03,2.7,1.508,572
2022-05-01T00:00:00.000Z,0.3,6.23,1.1,0.77,1.63,1.246,507
2022-05-02T00:00:00.000Z,0.3,3.27,1.2,0.9,1.53,0.503,447
2022-05-03T00:00:00.000Z,0.4,7,1.1,0.87,1.5,0.531,540
2022-05-04T00:00:00.000Z,0.4,4.33,1.43,1.1,1.8,0.631,576
2022-05-05T00:00:00.000Z,1.03,6.23,2.5,2.2,2.9,0.707,568
2022-05-06T00:00:00.000Z,1.1,5.8,2.6,2.1,3.03,0.79,572
2022-05-07T00:00:00.000Z,0.7,8.8,1.8,1.2,4.3,2.082,572
2022-05-08T00:00:00.000Z,0.43,4.4,1,0.8,1.2,0.361,564
2022-05-09T00:00:00.000Z,0.7,3.63,1.53,1.27,1.87,0.451,522
2022-05-10T00:00:00.000Z,0.8,10.8,2.8,1.7,4.76,1.826,518
2022-05-11T00:00:00.000Z,1.27,6.13,2.6,2.1,3.2,0.895,514
2022-05-12T00:00:00.000Z,0.4,5.03,1.5,0.93,2.52,1.119,526
2022-05-13T00:00:00.000Z,0.5,4.17,1.6,1.1,2.1,0.626,522
2022-05-14T00:00:00.000Z,0.4,3.43,1.43,1.07,1.73,0.471,551
2022-05-15T00:00:00.000Z,0.2,3.67,0.73,0.6,1.03,0.427,525
2022-05-16T00:00:00.000Z,0.4,4.2,0.9,0.73,1.1,0.344,531
2022-05-17T00:00:00.000Z,0.5,3.03,1,0.8,1.2,0.319,529
2022-05-18T00:00:00.000Z,0.56,2.93,1.2,1,1.4,0.342,517
2022-05-19T00:00:00.000Z,0.6,6.97,2.2,1.6,2.9,0.902,525
2022-05-20T00:00:00.000Z,1.33,7.8,3,2.23,4.2,1.314,525
2022-05-21T00:00:00.000Z,1.12,4.13,2,1.73,2.23,0.392,527
2022-05-22T00:00:00.000Z,1.2,4.37,2.13,1.8,2.63,0.579,515
2022-05-23T00:00:00.000Z,1.3,4.7,2.5,2.06,3,0.653,523
2022-05-24T00:00:00.000Z,1.6,7.53,3.2,2.73,3.9,0.854,533
2022-05-25T00:00:00.000Z,0.53,12.57,2.23,1.55,5.09,2.214,509
2022-05-26T00:00:00.000Z,0.53,4.09,1.12,0.97,1.4,0.379,508
2022-05-27T00:00:00.000Z,0.33,3.47,0.9,0.7,1.4,0.645,495
2022-05-28T00:00:00.000Z,0.6,4.97,2,1.3,2.5,0.937,529
2022-05-29T00:00:00.000Z,0.56,2.9,1.2,0.93,1.62,0.521,441
2022-05-30T00:00:00.000Z,0.56,6.07,1.43,1.1,1.8,0.604,476
2022-05-31T00:00:00.000Z,1.57,10.1,3.87,3,5.2,1.557,469
2022-06-01T00:00:00.000Z,0.9,4.73,2.37,1.8,2.93,0.738,479
