date,min,max,median,q1,q3,stdev,count
2022-06-02T00:00:00.000Z,1.43,6.23,3.4,2.93,4.17,0.979,194
2022-06-03T00:00:00.000Z,1.3,7.37,3.65,2.72,4.7,1.254,304
2022-06-04T00:00:00.000Z,0.7,4.76,2.2,1.4,2.6,0.742,438
2022-06-05T00:00:00.000Z,0.4,3.03,1.5,0.87,1.8,0.558,435
2022-06-06T00:00:00.000Z,0.6,3,1.1,0.9,1.4,0.383,333
2022-06-07T00:00:00.000Z,0.8,10.19,2.57,1.6,3.63,1.181,531
2022-06-08T00:00:00.000Z,0.6,22.2,1.7,1.17,10.18,6.383,493
2022-06-09T00:00:00.000Z,1.27,7.1,2.1,1.83,2.43,0.661,498
2022-06-10T00:00:00.000Z,2,10.23,3.5,2.9,4.3,1.241,491
2022-06-11T00:00:00.000Z,1.2,5.93,2.43,2,2.9,0.64,466
2022-06-12T00:00:00.000Z,0.9,4.09,2.13,1.7,2.8,0.694,499
2022-06-13T00:00:00.000Z,0.6,5.83,1.7,1.2,2.29,0.68,475
2022-06-14T00:00:00.000Z,0.5,2.87,1.12,0.9,1.49,0.445,365
2022-06-15T00:00:00.000Z,0.4,3.47,1.2,0.83,1.7,0.561,489
2022-06-16T00:00:00.000Z,0.2,4.3,1.43,1.1,2.06,0.697,494
2022-06-17T00:00:00.000Z,0.4,12.27,1.57,1,2,1.043,439
2022-06-18T00:00:00.000Z,0.77,10.63,2.6,1.7,5.62,2.688,504
2022-06-19T00:00:00.000Z,0.4,2.83,0.9,0.7,1.07,0.331,461
2022-06-20T00:00:00.000Z,0.5,7.1,1.7,1.2,2.1,0.736,375
2022-06-21T00:00:00.000Z,1,5,2.27,1.9,2.73,0.769,368
2022-06-22T00:00:00.000Z,0.9,7.8,2.7,2.17,4.2,1.334,348
2022-06-23T00:00:00.000Z,1.1,6.3,2.27,1.9,2.9,0.926,307
2022-06-24T00:00:00.000Z,0.7,7.8,2.29,1.67,3,1.551,571
2022-06-25T00:00:00.000Z,2,12.43,3.23,2.77,4.3,2.047,573
2022-06-26T00:00:00.000Z,2.4,8.5,4.07,3.47,5.17,1.183,575
2022-06-27T00:00:00.000Z,2.8,11.8,4.3,3.8,7.2,1.821,544
2022-06-28T00:00:00.000Z,1,9.73,5.23,2.35,6.7,2.319,553
2022-06-29T00:00:00.000Z,1,20.39,4.47,3.3,7.89,3.942,545
2022-06-30T00:00:00.000Z,5,40.33,17.12,12.4,22.03,8.164,558
2022-07-01T00:00:00.000Z,4.9,21.8,9.69,8.07,14.47,3.937,559
2022-07-02T00:00:00.000Z,0.4,25.9,1.6,1.1,8.99,7.495,560
2022-07-03T00:00:00.000Z,0.5,5.7,1.37,1.1,1.8,0.682,533
2022-07-04T00:00:00.000Z,0.6,5.33,1.7,1.43,2.1,0.576,562
2022-07-05T00:00:00.000Z,0.4,2.06,1,0.85,1.2,0.268,529
2022-07-06T00:00:00.000Z,0.33,3.1,1.2,0.9,1.53,0.468,565
2022-07-07T00:00:00.000Z,0.47,4.13,1.2,1,1.47,0.415,370
2022-07-08T00:00:00.000Z,0.5,5.57,1.2,1,1.5,0.511,544
2022-07-09T00:00:00.000Z,0.3,4.43,0.8,0.53,1.1,0.4,552
2022-07-10T00:00:00.000Z,0.2,3.5,0.5,0.4,0.8,0.346,556
2022-07-11T00:00:00.000Z,0.3,2.52,0.9,0.7,1.27,0.405,546
2022-07-12T00:00:00.000Z,0.3,2.6,0.9,0.7,1.19,0.356,565
2022-07-13T00:00:00.000Z,0.56,11.1,1.7,1.3,2.2,0.795,522
2022-07-14T00:00:00.000Z,0.3,1.93,0.7,0.6,0.9,0.259,535
2022-07-15T00:00:00.000Z,0.3,2.6,0.6,0.5,0.73,0.262,512
2022-07-16T00:00:00.000Z,0.3,1.4,0.5,0.4,0.6,0.16,569
2022-07-17T00:00:00.000Z,0.2,1.7,0.4,0.4,0.5,0.171,576
2022-07-18T00:00:00.000Z,0.4,52.3,2.5,1.5,3.7,2.576,563
2022-07-19T00:00:00.000Z,0.6,8.27,1.8,1.23,5.43,2.14,576
2022-07-20T00:00:00.000Z,1.3,6,4,3.29,4.62,1.133,581
2022-07-21T00:00:00.000Z,2.73,27.83,5.87,5.01,6.9,1.72,573
2022-07-22T00:00:00.000Z,5.13,13.3,8.52,7.73,9.4,1.213,572
2022-07-23T00:00:00.000Z,0.4,14.4,1.23,0.9,1.8,3.111,572
2022-07-24T00:00:00.000Z,0.4,4,1,0.8,1.73,0.669,567
2022-07-25T00:00:00.000Z,2,7.5,3.67,3.17,4.09,0.971,574
2022-07-26T00:00:00.000Z,0.5,11.47,2.17,1.1,6.73,3.222,567
2022-07-27T00:00:00.000Z,0.3,3.43,1.03,0.6,1.6,0.69,579
2022-07-28T00:00:00.000Z,0.3,2.52,0.8,0.6,1,0.289,555
2022-07-29T00:00:00.000Z,0.3,4,0.9,0.63,1.12,0.429,559
2022-07-30T00:00:00.000Z,0.5,2.77,1.12,0.97,1.33,0.301,561
2022-07-31T00:00:00.000Z,0.4,2.6,0.93,0.8,1.1,0.279,579
2022-08-01T00:00:00.000Z,0.7,3,1.23,1.07,1.4,0.333,510
2022-08-02T00:00:00.000Z,0.3,3.53,1.4,1,1.8,0.585,543
2022-08-03T00:00:00.000Z,0.7,5.27,1.5,1.17,2.63,0.913,553
2022-08-04T00:00:00.000Z,0.9,11.17,2.75,1.8,4.53,2.571,466
2022-08-05T00:00:00.000Z,0.77,18.87,5.22,3.87,12.5,4.917,562
2022-08-06T00:00:00.000Z,0.3,2.43,0.87,0.6,1.3,0.46,547
2022-08-07T00:00:00.000Z,0.4,4.7,1.3,1,1.9,0.68,443
2022-08-08T00:00:00.000Z,0.6,9.52,2.62,1.6,4.13,2.329,518
2022-08-09T00:00:00.000Z,0.63,4.47,1.77,1.47,2.4,0.755,566
2022-08-10T00:00:00.000Z,0.9,7.5,1.97,1.59,2.37,0.776,473
2022-08-11T00:00:00.000Z,0.7,3.27,1.6,1.3,1.93,0.469,455
2022-08-12T00:00:00.000Z,1.27,6.2,2.29,2,2.9,0.926,563
2022-08-13T00:00:00.000Z,1,14.13,2.23,1.83,3.69,2.957,577
2022-08-14T00:00:00.000Z,0.73,4.26,1.7,1.3,2.5,0.761,283
2022-08-17T00:00:00.000Z,4.9,29.5,8,6.7,17.13,6.769,227
2022-08-18T00:00:00.000Z,4.87,35.03,13.7,10.93,19.3,7.433,467
2022-08-19T00:00:00.000Z,4.59,31.67,12.93,7,20.09,7.969,573
2022-08-20T00:00:00.000Z,0.9,23,10,7.07,12.6,5.052,539
2022-08-21T00:00:00.000Z,0.7,3.4,1.8,1.5,2.1,0.477,516
2022-08-22T00:00:00.000Z,0.5,3.33,1.77,1.35,2.13,0.552,329
2022-08-23T00:00:00.000Z,0.6,4.57,2,1.47,2.4,0.678,531
2022-08-24T00:00:00.000Z,0.5,9.17,1.2,0.93,1.5,0.597,474
2022-08-25T00:00:00.000Z,0.6,4.03,1.67,1.2,2.29,0.738,501
2022-08-26T00:00:00.000Z,1.27,18.3,2.9,2.1,4.42,3.039,545
2022-08-27T00:00:00.000Z,2.2,21.27,11.1,7.77,12.37,3.51,535
2022-08-28T00:00:00.000Z,0.56,3.57,1.63,1.2,2.1,0.58,540
2022-08-29T00:00:00.000Z,0.4,2.73,0.9,0.77,1.2,0.34,524
2022-08-30T00:00:00.000Z,0.4,2.2,0.8,0.7,0.97,0.239,535
2022-08-31T00:00:00.000Z,0.4,2.23,0.9,0.7,1.07,0.303,523
2022-09-01T00:00:00.000Z,0.37,2.1,0.8,0.65,1,0.269,309
2022-09-14T00:00:00.000Z,0.43,1.97,0.97,0.8,1.1,0.256,355
2022-09-15T00:00:00.000Z,0.47,2.43,0.9,0.7,1.1,0.295,506
2022-09-16T00:00:00.000Z,0.5,4.4,1.1,0.9,1.43,0.659,491
2022-09-17T00:00:00.000Z,0.5,3.1,1.1,0.8,1.4,0.392,476
2022-09-18T00:00:00.000Z,0.53,2.93,1.2,0.9,1.5,0.424,493
2022-09-19T00:00:00.000Z,0.5,2.1,1,0.87,1.12,0.221,496
2022-09-20T00:00:00.000Z,0.53,2.29,1.12,1,1.33,0.284,409
2022-09-21T00:00:00.000Z,0.5,4.33,1.2,0.9,2.2,0.747,461
2022-09-22T00:00:00.000Z,0.67,4.9,1.5,1.12,2.02,0.601,505
2022-09-23T00:00:00.000Z,0.73,11.1,2.43,1.8,4.34,1.804,493
2022-09-24T00:00:00.000Z,1.2,7.57,2.93,2.2,3.5,0.925,518
2022-09-25T00:00:00.000Z,0.77,8.52,2.82,2.06,4.67,1.873,506
2022-09-26T00:00:00.000Z,1.67,10.83,3.87,3.13,4.65,1.124,481
2022-09-27T00:00:00.000Z,1.12,16.27,8.67,2.33,10.7,4.399,503
2022-09-28T00:00:00.000Z,0.9,13.4,2.29,1.7,3.1,2.074,481
2022-09-29T00:00:00.000Z,0.7,4.2,1.83,1.53,2.33,0.611,488
2022-09-30T00:00:00.000Z,0.8,5.93,2.1,1.7,2.8,0.947,481
2022-10-01T00:00:00.000Z,1.63,20.6,4.3,3.13,8.94,4.54,448
2022-10-02T00:00:00.000Z,3.27,22.47,16.32,9.57,18.2,5.376,271
2022-10-03T00:00:00.000Z,1.6,18.87,6.97,5.43,13.39,5.071,252
2022-10-04T00:00:00.000Z,0.63,4.09,1.7,1.33,2.29,0.665,324
2022-10-05T00:00:00.000Z,1.3,5.93,2.69,2.09,3.43,0.88,304
2022-10-06T00:00:00.000Z,0.6,5.3,2,1.43,3,1.108,523
2022-10-07T00:00:00.000Z,1.3,6.07,3.17,2.47,4.09,0.995,513
2022-10-08T00:00:00.000Z,0.9,3.33,1.8,1.5,2.1,0.467,517
2022-10-09T00:00:00.000Z,0.4,2.13,1,0.8,1.27,0.336,546
2022-10-10T00:00:00.000Z,0.7,6.23,2.2,1.77,3.51,1.297,525
2022-10-11T00:00:00.000Z,0.43,6.7,1.17,0.8,2.22,1.5,509
2022-10-12T00:00:00.000Z,0.4,4.87,1.23,0.93,1.9,0.78,529
2022-10-13T00:00:00.000Z,1.4,11.8,3.37,2.63,4.8,1.969,531
2022-10-14T00:00:00.000Z,5.07,18.1,11.4,9.27,13.72,2.995,509
2022-10-15T00:00:00.000Z,4.8,45.57,22.6,16.62,32.4,10.714,521
2022-10-16T00:00:00.000Z,0.7,15.77,2.6,1.8,9,4.449,412
2022-10-17T00:00:00.000Z,0.73,6,2.2,1.82,2.82,0.837,524
2022-10-18T00:00:00.000Z,0.5,3.57,1.17,0.93,1.53,0.548,351
2022-10-21T00:00:00.000Z,0.83,6.4,2.4,1.87,2.9,0.961,511
2022-10-22T00:00:00.000Z,2,26.2,5.73,3.37,13.77,7.098,537
2022-10-23T00:00:00.000Z,0.93,8.07,3.89,2.6,5.62,1.804,532
2022-10-24T00:00:00.000Z,0.7,4.23,2.17,1.4,2.8,0.814,512
2022-10-25T00:00:00.000Z,0.63,20.39,4.17,2.29,12.93,5.828,515
2022-10-26T00:00:00.000Z,0.4,3.8,1.21,0.89,1.99,0.667,512
2022-10-27T00:00:00.000Z,1.9,8.83,4.17,3.2,5.13,1.367,515
2022-10-28T00:00:00.000Z,0.8,12.73,5.6,4.67,7.09,2.338,496
2022-10-29T00:00:00.000Z,0.6,10.5,1.6,1.17,2.37,2.459,499
2022-10-30T00:00:00.000Z,0.6,6.6,1.1,0.9,3.17,1.332,504
2022-10-31T00:00:00.000Z,2.4,21.53,5.65,4.33,7.33,2.256,510
2022-11-01T00:00:00.000Z,1.8,8.5,3.63,2.8,5.17,1.695,491
2022-11-02T00:00:00.000Z,4.2,15.53,7.53,6.67,8.3,1.671,493
2022-11-03T00:00:00.000Z,1.97,8.69,4.8,3.57,6,1.459,540
2022-11-04T00:00:00.000Z,1.6,8,3.23,2.7,4.25,1.324,496
2022-11-05T00:00:00.000Z,1.2,7.3,3.3,2.73,4.3,1.193,508
2022-11-06T00:00:00.000Z,1.1,5.57,2.43,1.8,3.01,0.767,508
2022-11-07T00:00:00.000Z,0.7,8.8,4.69,2.35,5.4,1.702,532
2022-11-08T00:00:00.000Z,0.4,7.4,1.57,0.9,5.17,2.158,513
2022-11-09T00:00:00.000Z,2.57,8.5,4.76,4.09,5.83,1.167,524
2022-11-10T00:00:00.000Z,1.47,11.43,3.55,2.83,4.47,1.208,534
2022-11-11T00:00:00.000Z,0.7,4.9,2.06,1.5,2.7,0.768,511
2022-11-12T00:00:00.000Z,1.6,5.43,2.93,2.47,3.57,0.739,521
2022-11-13T00:00:00.000Z,1.3,8.17,3.1,2.29,4.23,1.427,541
2022-11-14T00:00:00.000Z,0.77,10.19,3.89,2.73,6.05,2.08,512
2022-11-15T00:00:00.000Z,0.4,2.97,1.3,1.03,1.6,0.404,525
2022-11-16T00:00:00.000Z,0.5,3.27,1.23,0.93,1.6,0.523,510
2022-11-17T00:00:00.000Z,0.6,3.8,1.5,1.12,2,0.605,412
2022-11-18T00:00:00.000Z,0.6,3.23,1.3,1.1,1.6,0.397,525
2022-11-19T00:00:00.000Z,0.6,5.7,1.7,1.1,2.37,0.922,495
2022-11-20T00:00:00.000Z,0.8,7.3,1.8,1.43,2.4,0.959,538
2022-11-21T00:00:00.000Z,1.2,15,6,4.22,7.3,2.251,529
2022-11-22T00:00:00.000Z,2,12.2,6.23,4.92,8,2.145,524
2022-11-23T00:00:00.000Z,1.1,4.63,2.4,1.87,2.83,0.698,511
2022-11-24T00:00:00.000Z,1.3,6.73,2.63,2.1,3.53,0.983,517
2022-11-25T00:00:00.000Z,1.1,9.77,2.7,1.83,5.14,2.077,513
2022-11-26T00:00:00.000Z,1.87,10.19,5.43,4.2,6.2,1.475,519
2022-11-27T00:00:00.000Z,2.23,17.63,6.1,4.72,6.95,1.648,513
2022-11-28T00:00:00.000Z,1.87,25.23,6.2,3.87,8.3,3.354,491
2022-11-29T00:00:00.000Z,2.29,9.47,5.13,4.3,5.97,1.342,424
2022-11-30T00:00:00.000Z,3.1,13.97,5.89,4.9,6.67,1.388,522
2022-12-01T00:00:00.000Z,2.33,9.36,4.63,3.9,5.8,1.294,467
2022-12-02T00:00:00.000Z,2.6,17.1,9.73,7.17,11.53,3.116,567
2022-12-03T00:00:00.000Z,1.73,8.69,3.63,3,4.76,1.637,553
2022-12-04T00:00:00.000Z,2.06,7.37,4.37,3.5,5.2,1.142,521
2022-12-05T00:00:00.000Z,1.37,7.8,4,3.57,4.47,0.777,490
2022-12-06T00:00:00.000Z,1.4,6.3,2.73,2.37,3.4,0.796,523
2022-12-07T00:00:00.000Z,0.9,5.03,2.15,1.8,2.5,0.534,526
2022-12-08T00:00:00.000Z,0.73,8.43,1.97,1.43,4.8,2.041,525
2022-12-09T00:00:00.000Z,1.87,8.63,4.03,3.2,5.8,1.651,511
2022-12-10T00:00:00.000Z,2,8.13,3.27,2.87,3.87,1.111,517
2022-12-11T00:00:00.000Z,2.1,5.33,3.73,3.3,4.17,0.618,545
2022-12-12T00:00:00.000Z,1,6.2,2.69,1.87,3.6,1.1,500
2022-12-13T00:00:00.000Z,0.93,3.3,1.73,1.48,2.02,0.413,508
2022-12-14T00:00:00.000Z,1.52,5.43,2.8,2.4,3.32,0.662,496
2022-12-15T00:00:00.000Z,1.38,8.3,3.1,2.5,3.72,0.97,508
2022-12-16T00:00:00.000Z,3.08,10.95,4.93,4.18,6.35,1.769,475
2022-12-17T00:00:00.000Z,0.73,18.25,3.78,2.27,7.28,3.141,503
2022-12-18T00:00:00.000Z,0.8,11.27,6.87,2.54,8.1,2.881,512
2022-12-19T00:00:00.000Z,1.3,17.1,9.93,5.37,11.6,4.091,516
2022-12-20T00:00:00.000Z,1,16.37,6.2,4.76,9.8,4.013,521
2022-12-21T00:00:00.000Z,0.53,9.3,3.67,2.29,4.5,1.518,493
2022-12-22T00:00:00.000Z,1.2,8.23,3.1,2.29,5.5,1.756,512
2022-12-23T00:00:00.000Z,0.3,7.4,1.57,0.8,2.37,1.767,370
2022-12-24T00:00:00.000Z,0.7,6.3,2,1.4,3.62,1.339,453
2022-12-25T00:00:00.000Z,1.5,14.23,4,2.77,4.98,1.659,480
2022-12-26T00:00:00.000Z,0.8,24.63,5.87,4.07,9.47,4.925,378
2022-12-27T00:00:00.000Z,0.5,4.26,1.43,1,2,0.705,439
2022-12-28T00:00:00.000Z,0.6,8,1.63,1.1,3,1.383,474
2022-12-29T00:00:00.000Z,1.17,11.2,3.37,2.43,4.67,1.805,507
2022-12-30T00:00:00.000Z,0.8,7.33,1.9,1.47,2.6,0.921,435
2022-12-31T00:00:00.000Z,1.2,130.53,3.4,2.63,4.17,8.984,454
2023-01-01T00:00:00.000Z,1.27,27.87,2.8,2.23,3.47,1.572,481
2023-01-02T00:00:00.000Z,0.5,26.67,3.51,1.53,6.8,3.325,516
2023-01-03T00:00:00.000Z,0.5,5.13,1.21,1,1.53,0.751,424
2023-01-04T00:00:00.000Z,0.5,5.77,1.5,1.12,2.06,0.956,465
2023-01-05T00:00:00.000Z,0.7,4.5,2.67,1.8,3.17,0.83,499
2023-01-06T00:00:00.000Z,1,6.47,2.23,1.9,3.27,1.037,500
2023-01-07T00:00:00.000Z,3.07,20.53,6.07,4.59,13.57,4.855,490
2023-01-08T00:00:00.000Z,1.3,29.6,7.14,3.97,17.3,8.02,542
2023-01-09T00:00:00.000Z,3.43,35.57,11.77,8.1,14.97,4.522,501
2023-01-10T00:00:00.000Z,1.1,15.1,2.83,2,4.83,1.771,519
2023-01-11T00:00:00.000Z,0.87,6.67,2.33,1.87,3.1,0.958,482
2023-01-12T00:00:00.000Z,1.47,6.97,2.97,2.47,3.5,0.882,521
2023-01-13T00:00:00.000Z,0.97,28.97,3.29,2.2,4.7,2.133,472
2023-01-14T00:00:00.000Z,0.5,6.37,2.2,1.6,2.7,1.022,529
2023-01-15T00:00:00.000Z,0.5,5.53,1.93,1.3,2.6,0.974,439
2023-01-16T00:00:00.000Z,0.43,8.63,1.49,0.8,2.77,1.205,492
2023-01-17T00:00:00.000Z,1,20.1,3.7,2.87,6.33,4.576,499
2023-01-18T00:00:00.000Z,0.5,10.8,1.8,1.2,2.4,1.539,430
2023-01-19T00:00:00.000Z,1.2,16.32,3.13,2.2,4.67,1.921,553
2023-01-20T00:00:00.000Z,1.4,31.2,5.53,3.3,11.47,5.229,523
2023-01-21T00:00:00.000Z,3.9,12.7,7.43,6.5,8.73,1.764,488
2023-01-22T00:00:00.000Z,3.27,14.5,7.6,5.42,9.36,2.391,544
2023-01-23T00:00:00.000Z,2.9,10.37,4.97,4.4,5.6,1.109,438
2023-01-24T00:00:00.000Z,1.8,11.27,4.62,3.7,5.93,1.828,512
2023-01-25T00:00:00.000Z,0.6,5.33,2.12,1.6,2.83,0.919,480
2023-01-26T00:00:00.000Z,0.5,9.6,1.4,1.03,4.3,2.417,530
2023-01-27T00:00:00.000Z,0.5,23.57,1.33,1.07,2.29,1.531,417
2023-01-28T00:00:00.000Z,0.5,4.2,1.67,1.23,2.09,0.596,524
2023-01-29T00:00:00.000Z,1,4.3,2.1,1.77,2.43,0.518,507
2023-01-30T00:00:00.000Z,0.4,14.97,0.97,0.7,1.3,1.006,507
2023-01-31T00:00:00.000Z,0.37,25.43,1.5,0.87,2.6,1.483,492
2023-02-01T00:00:00.000Z,0.7,8.4,2.31,1.79,2.95,1.03,500
2023-02-02T00:00:00.000Z,0.43,8.1,1.17,0.9,1.5,0.613,493
2023-02-03T00:00:00.000Z,0.5,8.9,2.1,1.3,3.1,1.391,386
2023-02-04T00:00:00.000Z,0.7,4.83,1.47,1.17,2.31,0.835,552
2023-02-05T00:00:00.000Z,0.6,4.2,1.6,1.1,2.29,0.806,481
2023-02-06T00:00:00.000Z,0.8,4.07,2.1,1.57,2.7,0.745,439
2023-02-07T00:00:00.000Z,2.63,11.57,4.57,3.85,5.8,1.451,456
2023-02-08T00:00:00.000Z,2.4,20.9,4.9,3.93,6.97,2.18,387
2023-02-09T00:00:00.000Z,0.4,12.3,5.73,3.43,7.29,2.693,452
2023-02-10T00:00:00.000Z,0.4,10,1,0.77,1.59,0.789,465
2023-02-11T00:00:00.000Z,0.5,8.43,1.7,1.29,2.29,0.806,424
2023-02-12T00:00:00.000Z,0.8,5.3,2.2,1.63,2.83,0.808,493
2023-02-13T00:00:00.000Z,0.63,2.97,1.2,1,1.4,0.29,365
2023-02-14T00:00:00.000Z,0.6,13.3,1.63,1.23,3.9,3.348,449
2023-02-15T00:00:00.000Z,3.27,13.4,7.5,5.87,9.11,2.186,380
2023-02-16T00:00:00.000Z,5.09,22.07,11.2,8.23,15.4,4.072,407
2023-02-17T00:00:00.000Z,1.53,23.47,8.8,6.55,10.82,3.788,389
2023-02-18T00:00:00.000Z,0.3,5.5,0.8,0.6,1.2,0.675,495
2023-02-19T00:00:00.000Z,0.4,2.47,0.9,0.7,1,0.251,433
2023-02-20T00:00:00.000Z,0.4,6.77,0.9,0.73,1.1,0.485,524
2023-02-21T00:00:00.000Z,0.73,6.77,3.33,2.7,4.2,1.167,493
2023-02-22T00:00:00.000Z,1.93,8.47,4.3,3.13,5.3,1.351,395
2023-02-23T00:00:00.000Z,1.53,6.77,3.3,2.7,4.09,1.076,372
2023-02-24T00:00:00.000Z,0.77,5.23,1.8,1.4,2.93,1.046,506
2023-02-25T00:00:00.000Z,0.5,4.47,1.27,1,1.6,0.699,411
2023-02-26T00:00:00.000Z,0.5,3.87,1.1,0.9,1.8,0.685,509
2023-02-27T00:00:00.000Z,0.4,4.2,1.3,0.97,1.67,0.546,498
2023-02-28T00:00:00.000Z,0.4,2.7,0.8,0.67,1.07,0.355,427
2023-03-01T00:00:00.000Z,0.4,2.43,0.9,0.77,1.1,0.272,524
2023-03-02T00:00:00.000Z,0.3,3.33,1,0.8,1.25,0.402,533
2023-03-03T00:00:00.000Z,0.5,3.83,1.2,0.93,1.53,0.547,408
2023-03-04T00:00:00.000Z,0.43,3.3,0.83,0.7,1,0.265,526
2023-03-05T00:00:00.000Z,0.4,1.97,0.9,0.8,1.1,0.263,540
2023-03-06T00:00:00.000Z,0.5,3,1.07,0.9,1.27,0.286,518
2023-03-07T00:00:00.000Z,0.6,5.97,2.8,1.57,3.4,1.096,513
2023-03-08T00:00:00.000Z,0.83,3.6,1.93,1.65,2.2,0.425,537
2023-03-09T00:00:00.000Z,0.56,6.4,2.29,1.07,3.2,1.216,468
2023-03-10T00:00:00.000Z,0.63,5.7,2,1.37,3,1.091,544
2023-03-11T00:00:00.000Z,0.7,8.13,2.2,1.73,3.2,1.205,533
2023-03-12T00:00:00.000Z,0.47,3.73,1.1,0.8,1.5,0.485,532
2023-03-13T00:00:00.000Z,0.7,5.8,1.79,1.4,2.29,0.864,530
2023-03-14T00:00:00.000Z,0.56,3.27,1.23,0.97,1.73,0.611,400
2023-03-15T00:00:00.000Z,0.5,12.1,1,0.87,1.2,0.586,538
2023-03-16T00:00:00.000Z,0.67,7.17,1.83,1.27,2.67,1.212,534
2023-03-17T00:00:00.000Z,1.1,10.3,2.7,2.1,5.45,2.408,529
2023-03-18T00:00:00.000Z,7.13,33.07,14,12,18.19,5.437,420
2023-03-19T00:00:00.000Z,1.1,22,8.6,4.83,11.07,4.917,515
2023-03-20T00:00:00.000Z,0.4,14.43,3.17,0.9,8.02,4.099,504
2023-03-21T00:00:00.000Z,0.47,8.9,3.19,1.3,4.72,1.856,524
2023-03-22T00:00:00.000Z,0.97,9.63,3.4,2.1,5.52,2.029,513
2023-03-23T00:00:00.000Z,1.37,5.6,3.22,2.62,3.73,0.853,528
2023-03-24T00:00:00.000Z,0.3,9.4,2.8,1.12,3.53,1.554,496
2023-03-25T00:00:00.000Z,0.3,4.67,1.67,1.33,2.1,0.686,491
2023-03-26T00:00:00.000Z,0.7,3.13,1.43,1.25,1.63,0.306,401
2023-03-27T00:00:00.000Z,0.7,3.57,1.67,1.4,1.93,0.386,465
2023-03-28T00:00:00.000Z,0.4,2.73,1.27,1,1.5,0.373,507
2023-03-29T00:00:00.000Z,0.7,4.33,1.63,1.3,2.1,0.606,439
2023-03-30T00:00:00.000Z,0.83,3.8,1.4,1.23,1.6,0.315,514
2023-03-31T00:00:00.000Z,0.67,3.1,1.5,1.3,1.7,0.327,499
2023-04-01T00:00:00.000Z,0.5,3.6,1.57,1.27,1.8,0.47,303
2023-04-02T00:00:00.000Z,0.7,3.8,1.53,1.27,1.8,0.431,434
2023-04-03T00:00:00.000Z,0.6,3.97,1.5,1.23,1.83,0.464,521
2023-04-04T00:00:00.000Z,0.8,6.03,1.6,1.33,2,0.68,567
2023-04-05T00:00:00.000Z,0.8,4.09,1.9,1.5,2.29,0.578,560
2023-04-06T00:00:00.000Z,1.12,5.23,2.33,1.92,3,0.722,585
2023-04-07T00:00:00.000Z,0.9,7.83,2.17,1.67,3.5,1.46,557
2023-04-08T00:00:00.000Z,0.63,6.5,1.7,1.33,2.67,1.159,578
2023-04-09T00:00:00.000Z,0.7,6.2,2.8,1.63,3.8,1.287,577
2023-04-10T00:00:00.000Z,1.12,7.87,4.09,2.52,5.33,1.559,478
2023-04-11T00:00:00.000Z,2.1,11.93,7.2,5.2,8.69,2.126,574
2023-04-12T00:00:00.000Z,6.13,17.1,10.5,9.5,11.62,1.808,572
2023-04-13T00:00:00.000Z,3.5,10.97,5.52,4.8,6.83,1.413,580
2023-04-14T00:00:00.000Z,2.73,7.5,4.26,3.9,4.8,0.724,576
2023-04-15T00:00:00.000Z,2.1,5.4,3.3,2.93,3.7,0.559,582
2023-04-16T00:00:00.000Z,2.02,5.37,3.1,2.77,3.47,0.533,581
2023-04-17T00:00:00.000Z,1.1,5.5,2.37,1.93,2.97,0.712,578
